EL34143A exported datalog,,,
88401,0.169715,-0.012907,0.666856
88402,0.169489,-0.014341,0.665422
88403,0.169379,-0.011473,0.665422
88404,0.169426,-0.011473,0.665422
88405,0.16932,-0.010039,0.666856
88406,0.169198,-0.015775,0.665422
88407,0.168876,-0.011473,0.663988
88408,0.169221,-0.014341,0.666856
88409,0.169586,-0.012907,0.666856
88410,0.169558,-0.011473,0.665422
88411,0.169167,-0.011473,0.665422
88412,0.169331,-0.011473,0.666856
88413,0.169164,-0.011473,0.666856
88414,0.169164,-0.014341,0.665422
88415,0.169164,-0.014341,0.665422
88416,0.169066,-0.010039,0.665422
88417,0.169133,-0.011473,0.665422
88418,0.169276,-0.012907,0.663988
88419,0.169411,-0.011473,0.665422
88420,0.169532,-0.010039,0.662554
88421,0.169665,-0.010039,0.663988
88422,0.16964,-0.011473,0.663988
88423,0.169439,-0.011473,0.665422
88424,0.169075,-0.011473,0.663988
88425,0.169239,-0.014341,0.663988
88426,0.168922,-0.010039,0.662554
88427,0.168917,-0.012907,0.663988
88428,0.168873,-0.011473,0.663988
88429,0.168748,-0.012907,0.663988
88430,0.168687,-0.015775,0.663988
88431,0.168748,-0.015775,0.665422
88432,0.168764,-0.011473,0.66112
88433,0.168923,-0.011473,0.662554
88434,0.168626,-0.011473,0.663988
88435,0.168538,-0.015775,0.662554
88436,0.168437,-0.012907,0.662554
88437,0.168469,-0.010039,0.662554
88438,0.168399,-0.012907,0.666856
88439,0.168036,-0.011473,0.666856
88440,0.168168,-0.014341,0.662554
88441,0.168242,-0.014341,0.665422
88442,0.1683,-0.014341,0.662554
88443,0.168212,-0.012907,0.662554
88444,0.168093,-0.012907,0.663988
88445,0.167842,-0.012907,0.66112
88446,0.167908,-0.012907,0.66112
88447,0.167783,-0.012907,0.66112
88448,0.167919,-0.011473,0.662554
88449,0.167818,-0.014341,0.662554
88450,0.167757,-0.012907,0.66112
88451,0.167775,-0.011473,0.662554
88452,0.168024,-0.012907,0.662554
88453,0.168289,-0.012907,0.662554
88454,0.168462,-0.015775,0.662554
88455,0.168258,-0.012907,0.662554
88456,0.168379,-0.011473,0.662554
88457,0.168278,-0.011473,0.662554
88458,0.16838,-0.011473,0.66112
88459,0.168331,-0.012907,0.663988
88460,0.168248,-0.012907,0.662554
88461,0.168196,-0.012907,0.66112
88462,0.168218,-0.011473,0.663988
88463,0.168104,-0.011473,0.66112
88464,0.16809,-0.011473,0.662554
88465,0.168089,-0.012907,0.662554
88466,0.168223,-0.011473,0.662554
88467,0.168094,-0.011473,0.662554
88468,0.167881,-0.012907,0.66112
88469,0.167782,-0.012907,0.659686
88470,0.167438,-0.011473,0.662554
88471,0.167594,-0.011473,0.663988
88472,0.167681,-0.011473,0.668291
88473,0.167845,-0.011473,0.659686
88474,0.167647,-0.011473,0.66112
88475,0.16782,-0.011473,0.66112
88476,0.167737,-0.014341,0.66112
88477,0.167669,-0.012907,0.659686
88478,0.167674,-0.011473,0.662554
88479,0.167549,-0.012907,0.658252
88480,0.167157,-0.012907,0.659686
88481,0.167468,-0.011473,0.659686
88482,0.167413,-0.012907,0.66112
88483,0.167322,-0.011473,0.659686
88484,0.167223,-0.014341,0.66112
88485,0.167008,-0.012907,0.658252
88486,0.166985,-0.011473,0.659686
88487,0.166724,-0.012907,0.659686
88488,0.167202,-0.012907,0.659686
88489,0.166729,-0.012907,0.658252
88490,0.16692,-0.011473,0.66112
88491,0.167121,-0.012907,0.659686
88492,0.166943,-0.011473,0.662554
88493,0.166876,-0.012907,0.659686
88494,0.167076,-0.011473,0.659686
88495,0.16695,-0.011473,0.659686
88496,0.16687,-0.014341,0.658252
88497,0.166987,-0.011473,0.658252
88498,0.166774,-0.011473,0.658252
88499,0.166849,-0.012907,0.659686
88500,0.166798,-0.012907,0.659686
88501,0.166961,-0.014341,0.659686
88502,0.167165,-0.012907,0.658252
88503,0.167026,-0.010039,0.658252
88504,0.166833,-0.010039,0.659686
88505,0.16688,-0.011473,0.658252
88506,0.166969,-0.011473,0.659686
88507,0.166717,-0.011473,0.66112
88508,0.166778,-0.012907,0.659686
88509,0.166803,-0.012907,0.658252
88510,0.166423,-0.011473,0.658252
88511,0.166524,-0.014341,0.658252
88512,0.166614,-0.012907,0.658252
88513,0.166565,-0.012907,0.66112
88514,0.166534,-0.011473,0.659686
88515,0.16629,-0.011473,0.658252
88516,0.166141,-0.012907,0.659686
88517,0.166239,-0.011473,0.656818
88518,0.166326,-0.011473,0.659686
88519,0.166326,-0.014341,0.656818
88520,0.166113,-0.012907,0.658252
88521,0.166122,-0.011473,0.659686
88522,0.166202,-0.011473,0.659686
88523,0.166484,-0.015775,0.659686
88524,0.166332,-0.011473,0.659686
88525,0.166274,-0.011473,0.656818
88526,0.166323,-0.014341,0.658252
88527,0.16631,-0.011473,0.658252
88528,0.166378,-0.014341,0.659686
88529,0.166407,-0.011473,0.66112
88530,0.166366,-0.012907,0.658252
88531,0.166356,-0.012907,0.658252
88532,0.166215,-0.011473,0.658252
88533,0.166216,-0.012907,0.656818
88534,0.166397,-0.012907,0.658252
88535,0.165762,-0.012907,0.656818
88536,0.165904,-0.011473,0.659686
88537,0.166168,-0.011473,0.659686
88538,0.166098,-0.012907,0.659686
88539,0.166043,-0.012907,0.658252
88540,0.16617,-0.011473,0.658252
88541,0.166045,-0.011473,0.658252
88542,0.165834,-0.011473,0.656818
88543,0.16547,-0.011473,0.658252
88544,0.165392,-0.012907,0.659686
88545,0.165655,-0.012907,0.656818
88546,0.165428,-0.012907,0.659686
88547,0.16552,-0.012907,0.656818
88548,0.165491,-0.012907,0.658252
88549,0.165482,-0.011473,0.66112
88550,0.165454,-0.012907,0.656818
88551,0.165377,-0.011473,0.658252
88552,0.165255,-0.012907,0.656818
88553,0.164995,-0.012907,0.658252
88554,0.165056,-0.014341,0.655384
88555,0.165363,-0.012907,0.656818
88556,0.165336,-0.012907,0.655384
88557,0.165392,-0.014341,0.658252
88558,0.165548,-0.012907,0.659686
88559,0.165389,-0.014341,0.655384
88560,0.16537,-0.011473,0.658252
88561,0.165426,-0.012907,0.658252
88562,0.165348,-0.010039,0.655384
88563,0.165395,-0.012907,0.658252
88564,0.165426,-0.014341,0.658252
88565,0.165566,-0.011473,0.656818
88566,0.165282,-0.011473,0.656818
88567,0.165354,-0.012907,0.656818
88568,0.165424,-0.011473,0.658252
88569,0.165359,-0.012907,0.656818
88570,0.165579,-0.014341,0.658252
88571,0.165702,-0.012907,0.658252
88572,0.165543,-0.015775,0.658252
88573,0.165427,-0.011473,0.656818
88574,0.16551,-0.011473,0.658252
88575,0.165368,-0.012907,0.656818
88576,0.165161,-0.011473,0.655384
88577,0.165348,-0.014341,0.658252
88578,0.165722,-0.011473,0.658252
88579,0.165391,-0.012907,0.655384
88580,0.165737,-0.010039,0.656818
88581,0.165783,-0.012907,0.658252
88582,0.165706,-0.014341,0.656818
88583,0.165538,-0.015775,0.656818
88584,0.165674,-0.014341,0.656818
88585,0.166042,-0.012907,0.656818
88586,0.166051,-0.012907,0.656818
88587,0.166069,-0.012907,0.662554
88588,0.166535,-0.012907,0.656818
88589,0.166574,-0.017209,0.655384
88590,0.166716,-0.014341,0.655384
88591,0.166619,-0.012907,0.656818
88592,0.166711,-0.012907,0.656818
88593,0.166635,-0.014341,0.658252
88594,0.166821,-0.012907,0.656818
88595,0.166749,-0.014341,0.655384
88596,0.167013,-0.011473,0.655384
88597,0.167162,-0.011473,0.655384
88598,0.167232,-0.011473,0.655384
88599,0.166905,-0.012907,0.658252
88600,0.166894,-0.012907,0.655384
88601,0.167119,-0.011473,0.655384
88602,0.166854,-0.011473,0.656818
88603,0.166794,-0.011473,0.655384
88604,0.166873,-0.011473,0.652515
88605,0.166599,-0.014341,0.656818
88606,0.166553,-0.012907,0.659686
88607,0.166684,-0.011473,0.655384
88608,0.166792,-0.014341,0.655384
88609,0.166636,-0.012907,0.656818
88610,0.166602,-0.011473,0.655384
88611,0.166494,-0.010039,0.65395
88612,0.166619,-0.011473,0.656818
88613,0.166553,-0.011473,0.655384
88614,0.166301,-0.011473,0.656818
88615,0.165997,-0.014341,0.655384
88616,0.165906,-0.011473,0.655384
88617,0.165646,-0.011473,0.658252
88618,0.165442,-0.011473,0.655384
88619,0.165098,-0.011473,0.655384
88620,0.165065,-0.010039,0.65395
88621,0.16483,-0.012907,0.655384
88622,0.164888,-0.012907,0.652515
88623,0.164892,-0.011473,0.655384
88624,0.164992,-0.015775,0.658252
88625,0.164886,-0.010039,0.655384
88626,0.164818,-0.011473,0.65395
88627,0.164674,-0.011473,0.65395
88628,0.164649,-0.011473,0.655384
88629,0.16452,-0.011473,0.65395
88630,0.164726,-0.011473,0.65395
88631,0.164609,-0.012907,0.65395
88632,0.165054,-0.010039,0.656818
88633,0.164658,-0.011473,0.65395
88634,0.164777,-0.012907,0.655384
88635,0.164862,-0.014341,0.65395
88636,0.165216,-0.011473,0.656818
88637,0.165179,-0.011473,0.656818
88638,0.165034,-0.015775,0.659686
88639,0.165082,-0.014341,0.655384
88640,0.164663,-0.012907,0.655384
88641,0.164429,-0.012907,0.655384
88642,0.164146,-0.011473,0.656818
88643,0.164034,-0.011473,0.65395
88644,0.163878,-0.011473,0.65395
88645,0.164529,-0.012907,0.655384
88646,0.164398,-0.011473,0.65395
88647,0.164471,-0.014341,0.65395
88648,0.164674,-0.011473,0.655384
88649,0.165057,-0.012907,0.656818
88650,0.165047,-0.015775,0.652515
88651,0.164874,-0.012907,0.65395
88652,0.164926,-0.014341,0.65395
88653,0.164712,-0.015775,0.655384
88654,0.165205,-0.011473,0.65395
88655,0.165019,-0.011473,0.65395
88656,0.16466,-0.012907,0.65395
88657,0.164662,-0.014341,0.658252
88658,0.164865,-0.012907,0.65395
88659,0.164728,-0.014341,0.652515
88660,0.16513,-0.011473,0.658252
88661,0.165172,-0.011473,0.65395
88662,0.164778,-0.011473,0.655384
88663,0.164666,-0.011473,0.652515
88664,0.164633,-0.011473,0.655384
88665,0.16459,-0.012907,0.655384
88666,0.164447,-0.011473,0.65395
88667,0.163903,-0.012907,0.65395
88668,0.163273,-0.011473,0.656818
88669,0.162694,-0.012907,0.655384
88670,0.162505,-0.011473,0.655384
88671,0.162696,-0.012907,0.65395
88672,0.162417,-0.012907,0.65395
88673,0.162719,-0.012907,0.655384
88674,0.162343,-0.012907,0.655384
88675,0.161902,-0.010039,0.656818
88676,0.160888,-0.014341,0.655384
88677,0.160828,-0.010039,0.656818
88678,0.160686,-0.011473,0.656818
88679,0.160518,-0.011473,0.655384
88680,0.160348,-0.010039,0.655384
88681,0.160122,-0.012907,0.655384
88682,0.160274,-0.011473,0.656818
88683,0.160295,-0.010039,0.655384
88684,0.160164,-0.011473,0.65395
88685,0.160117,-0.011473,0.656818
88686,0.159944,-0.011473,0.656818
88687,0.159738,-0.011473,0.65395
88688,0.159652,-0.014341,0.65395
88689,0.159374,-0.011473,0.65395
88690,0.159185,-0.014341,0.658252
88691,0.159171,-0.011473,0.656818
88692,0.159147,-0.011473,0.656818
88693,0.158894,-0.014341,0.655384
88694,0.158316,-0.011473,0.656818
88695,0.158349,-0.011473,0.656818
88696,0.15839,-0.011473,0.655384
88697,0.158025,-0.012907,0.659686
88698,0.158007,-0.014341,0.658252
88699,0.158032,-0.011473,0.655384
88700,0.157809,-0.011473,0.658252
88701,0.157615,-0.011473,0.658252
88702,0.157351,-0.011473,0.659686
88703,0.156891,-0.012907,0.658252
88704,0.156781,-0.012907,0.658252
88705,0.157072,-0.011473,0.659686
88706,0.156681,-0.012907,0.659686
88707,0.15677,-0.010039,0.658252
88708,0.156867,-0.011473,0.659686
88709,0.156824,-0.011473,0.658252
88710,0.156693,-0.011473,0.662554
88711,0.156587,-0.010039,0.658252
88712,0.156588,-0.011473,0.66112
88713,0.156493,-0.011473,0.659686
88714,0.156667,-0.011473,0.659686
88715,0.15667,-0.012907,0.659686
88716,0.156792,-0.012907,0.659686
88717,0.156813,-0.012907,0.66112
88718,0.15681,-0.011473,0.66112
88719,0.156693,-0.012907,0.66112
88720,0.156761,-0.010039,0.659686
88721,0.156877,-0.012907,0.659686
88722,0.156783,-0.010039,0.66112
88723,0.156883,-0.011473,0.659686
88724,0.156559,-0.012907,0.66112
88725,0.156494,-0.011473,0.659686
88726,0.156568,-0.012907,0.659686
88727,0.156701,-0.010039,0.66112
88728,0.156511,-0.011473,0.66112
88729,0.156424,-0.011473,0.659686
88730,0.156062,-0.011473,0.66112
88731,0.156058,-0.012907,0.66112
88732,0.15641,-0.011473,0.662554
88733,0.156184,-0.011473,0.662554
88734,0.156271,-0.011473,0.662554
88735,0.155734,-0.011473,0.662554
88736,0.155455,-0.012907,0.663988
88737,0.154995,-0.012907,0.662554
88738,0.154591,-0.012907,0.663988
88739,0.154284,-0.012907,0.66112
88740,0.153979,-0.012907,0.659686
88741,0.154091,-0.012907,0.662554
88742,0.15396,-0.011473,0.662554
88743,0.153633,-0.015775,0.663988
88744,0.153421,-0.012907,0.662554
88745,0.153408,-0.011473,0.663988
88746,0.153594,-0.012907,0.662554
88747,0.153474,-0.012907,0.663988
88748,0.15345,-0.012907,0.662554
88749,0.15339,-0.014341,0.662554
88750,0.153359,-0.012907,0.663988
88751,0.153498,-0.012907,0.665422
88752,0.153589,-0.012907,0.663988
88753,0.15342,-0.014341,0.668291
88754,0.15349,-0.014341,0.663988
88755,0.153506,-0.014341,0.665422
88756,0.153758,-0.011473,0.665422
88757,0.154182,-0.012907,0.665422
88758,0.154055,-0.012907,0.665422
88759,0.154097,-0.011473,0.665422
88760,0.154047,-0.012907,0.663988
88761,0.153764,-0.015775,0.666856
88762,0.15371,-0.012907,0.663988
88763,0.153733,-0.014341,0.665422
88764,0.154001,-0.011473,0.665422
88765,0.15377,-0.012907,0.665422
88766,0.153976,-0.011473,0.665422
88767,0.153963,-0.012907,0.665422
88768,0.153882,-0.012907,0.665422
88769,0.154027,-0.012907,0.666856
88770,0.15414,-0.014341,0.665422
88771,0.154148,-0.014341,0.666856
88772,0.154207,-0.011473,0.669725
88773,0.154228,-0.012907,0.665422
88774,0.154018,-0.012907,0.666856
88775,0.154038,-0.017209,0.666856
88776,0.154171,-0.012907,0.665422
88777,0.154234,-0.012907,0.668291
88778,0.154227,-0.011473,0.666856
88779,0.154422,-0.014341,0.668291
88780,0.154107,-0.012907,0.666856
88781,0.154628,-0.012907,0.668291
88782,0.154848,-0.011473,0.669725
88783,0.154852,-0.012907,0.669725
88784,0.1551,-0.012907,0.666856
88785,0.1554,-0.012907,0.669725
88786,0.155745,-0.012907,0.666856
88787,0.155759,-0.012907,0.666856
88788,0.155917,-0.012907,0.669725
88789,0.156262,-0.014341,0.668291
88790,0.156206,-0.014341,0.668291
88791,0.155646,-0.011473,0.666856
88792,0.155748,-0.012907,0.669725
88793,0.156061,-0.011473,0.666856
88794,0.156063,-0.011473,0.666856
88795,0.156223,-0.012907,0.668291
88796,0.156415,-0.011473,0.668291
88797,0.156397,-0.011473,0.668291
88798,0.156921,-0.015775,0.668291
88799,0.156711,-0.011473,0.671159
88800,0.156754,-0.012907,0.668291
88801,0.156169,-0.012907,0.666856
88802,0.156085,-0.011473,0.668291
88803,0.156264,-0.014341,0.671159
88804,0.156411,-0.011473,0.669725
88805,0.156735,-0.010039,0.669725
88806,0.156637,-0.012907,0.669725
88807,0.156622,-0.012907,0.668291
88808,0.156527,-0.012907,0.674027
88809,0.156587,-0.011473,0.671159
88810,0.156581,-0.012907,0.669725
88811,0.156595,-0.011473,0.671159
88812,0.156887,-0.012907,0.671159
88813,0.156984,-0.010039,0.669725
88814,0.156965,-0.012907,0.669725
88815,0.157011,-0.012907,0.668291
88816,0.157417,-0.011473,0.668291
88817,0.157341,-0.012907,0.671159
88818,0.157363,-0.011473,0.669725
88819,0.157286,-0.011473,0.674027
88820,0.161063,-0.015775,0.668291
88821,0.165845,-0.012907,0.668291
88822,0.162822,-0.011473,0.668291
88823,0.164993,-0.011473,0.668291
88824,0.162221,-0.011473,0.668291
88825,0.160537,-0.014341,0.669725
88826,0.160048,-0.011473,0.671159
88827,0.159313,-0.010039,0.669725
88828,0.159547,-0.012907,0.669725
88829,0.160409,-0.011473,0.669725
88830,0.160448,-0.014341,0.669725
88831,0.160158,-0.011473,0.669725
88832,0.160285,-0.012907,0.669725
88833,0.159734,-0.014341,0.668291
88834,0.159836,-0.012907,0.668291
88835,0.159432,-0.011473,0.669725
88836,0.159483,-0.011473,0.669725
88837,0.159707,-0.012907,0.669725
88838,0.160312,-0.012907,0.669725
88839,0.159939,-0.011473,0.671159
88840,0.159541,-0.011473,0.669725
88841,0.159131,-0.012907,0.669725
88842,0.158859,-0.011473,0.669725
88843,0.158846,-0.014341,0.669725
88844,0.158828,-0.012907,0.669725
88845,0.159021,-0.015775,0.669725
88846,0.163146,-0.011473,0.669725
88847,0.162001,-0.012907,0.668291
88848,0.161638,-0.012907,0.669725
88849,0.16073,-0.011473,0.671159
88850,0.159987,-0.011473,0.669725
88851,0.159676,-0.012907,0.668291
88852,0.159312,-0.014341,0.668291
88853,0.159304,-0.010039,0.669725
88854,0.159299,-0.015775,0.669725
88855,0.15936,-0.012907,0.668291
88856,0.159575,-0.011473,0.668291
88857,0.159452,-0.011473,0.669725
88858,0.159083,-0.011473,0.669725
88859,0.159002,-0.012907,0.671159
88860,0.158929,-0.011473,0.671159
88861,0.15925,-0.011473,0.669725
88862,0.159267,-0.014341,0.672593
88863,0.15942,-0.012907,0.669725
88864,0.158721,-0.011473,0.669725
88865,0.158445,-0.015775,0.672593
88866,0.158333,-0.012907,0.671159
88867,0.158143,-0.012907,0.672593
88868,0.158001,-0.011473,0.669725
88869,0.157899,-0.014341,0.671159
88870,0.158234,-0.010039,0.675461
88871,0.158297,-0.011473,0.672593
88872,0.15858,-0.011473,0.671159
88873,0.158439,-0.011473,0.671159
88874,0.158488,-0.011473,0.669725
88875,0.158586,-0.012907,0.671159
88876,0.158044,-0.012907,0.672593
88877,0.158323,-0.015775,0.669725
88878,0.158285,-0.011473,0.674027
88879,0.158275,-0.011473,0.672593
88880,0.157555,-0.012907,0.669725
88881,0.157963,-0.012907,0.672593
88882,0.158036,-0.011473,0.672593
88883,0.158113,-0.012907,0.671159
88884,0.158151,-0.011473,0.671159
88885,0.158451,-0.011473,0.674027
88886,0.158623,-0.014341,0.671159
88887,0.158852,-0.012907,0.672593
88888,0.158973,-0.014341,0.674027
88889,0.158993,-0.011473,0.672593
88890,0.15869,-0.012907,0.672593
88891,0.158805,-0.012907,0.672593
88892,0.158833,-0.012907,0.672593
88893,0.158774,-0.012907,0.672593
88894,0.158716,-0.014341,0.671159
88895,0.159162,-0.014341,0.675461
88896,0.159112,-0.012907,0.671159
88897,0.158909,-0.012907,0.672593
88898,0.159194,-0.012907,0.672593
88899,0.159087,-0.012907,0.672593
88900,0.158696,-0.012907,0.672593
88901,0.158852,-0.010039,0.672593
88902,0.158841,-0.011473,0.671159
88903,0.158357,-0.012907,0.674027
88904,0.158284,-0.012907,0.672593
88905,0.158377,-0.011473,0.672593
88906,0.158508,-0.011473,0.672593
88907,0.158882,-0.014341,0.674027
88908,0.158868,-0.011473,0.674027
88909,0.15855,-0.011473,0.672593
88910,0.158839,-0.010039,0.675461
88911,0.159095,-0.011473,0.672593
88912,0.15915,-0.011473,0.674027
88913,0.159009,-0.010039,0.675461
88914,0.159013,-0.012907,0.672593
88915,0.158954,-0.010039,0.675461
88916,0.158708,-0.010039,0.674027
88917,0.158809,-0.012907,0.674027
88918,0.158936,-0.012907,0.672593
88919,0.159107,-0.014341,0.674027
88920,0.158886,-0.011473,0.675461
88921,0.159151,-0.011473,0.675461
88922,0.159125,-0.012907,0.674027
88923,0.159059,-0.011473,0.674027
88924,0.159101,-0.012907,0.675461
88925,0.15942,-0.011473,0.674027
88926,0.159356,-0.010039,0.674027
88927,0.159245,-0.010039,0.674027
88928,0.159431,-0.012907,0.675461
88929,0.159512,-0.010039,0.674027
88930,0.159257,-0.008605,0.675461
88931,0.159127,-0.011473,0.674027
88932,0.159202,-0.011473,0.676895
88933,0.1591,-0.012907,0.675461
88934,0.159112,-0.011473,0.675461
88935,0.159165,-0.012907,0.676895
88936,0.158894,-0.012907,0.679763
88937,0.159079,-0.012907,0.675461
88938,0.15896,-0.011473,0.674027
88939,0.158699,-0.014341,0.675461
88940,0.158623,-0.011473,0.676895
88941,0.158837,-0.010039,0.676895
88942,0.158572,-0.012907,0.678329
88943,0.158329,-0.011473,0.674027
88944,0.158138,-0.011473,0.675461
88945,0.158071,-0.011473,0.676895
88946,0.158098,-0.012907,0.678329
88947,0.158148,-0.011473,0.675461
88948,0.157849,-0.012907,0.675461
88949,0.15824,-0.012907,0.676895
88950,0.157947,-0.010039,0.676895
88951,0.158104,-0.012907,0.675461
88952,0.158823,-0.011473,0.678329
88953,0.158419,-0.011473,0.675461
88954,0.15819,-0.014341,0.676895
88955,0.158595,-0.011473,0.675461
88956,0.158864,-0.011473,0.675461
88957,0.158982,-0.010039,0.678329
88958,0.158768,-0.011473,0.676895
88959,0.158897,-0.011473,0.676895
88960,0.158934,-0.012907,0.678329
88961,0.159207,-0.011473,0.678329
88962,0.159183,-0.011473,0.676895
88963,0.159024,-0.011473,0.678329
88964,0.158852,-0.011473,0.679763
88965,0.158883,-0.012907,0.675461
88966,0.158673,-0.012907,0.678329
88967,0.158436,-0.014341,0.679763
88968,0.158548,-0.012907,0.676895
88969,0.158693,-0.011473,0.675461
88970,0.159113,-0.010039,0.676895
88971,0.158787,-0.012907,0.678329
88972,0.158648,-0.012907,0.678329
88973,0.158721,-0.014341,0.676895
88974,0.15864,-0.018643,0.682632
88975,0.158594,-0.014341,0.678329
88976,0.158738,-0.014341,0.678329
88977,0.158826,-0.011473,0.678329
88978,0.158982,-0.012907,0.678329
88979,0.159126,-0.011473,0.682632
88980,0.159019,-0.014341,0.678329
88981,0.159189,-0.015775,0.678329
88982,0.158814,-0.011473,0.678329
88983,0.158914,-0.014341,0.676895
88984,0.159135,-0.011473,0.676895
88985,0.159235,-0.014341,0.676895
88986,0.159209,-0.012907,0.676895
88987,0.159235,-0.011473,0.678329
88988,0.159375,-0.011473,0.676895
88989,0.15927,-0.012907,0.675461
88990,0.15905,-0.011473,0.676895
88991,0.158797,-0.012907,0.678329
88992,0.159251,-0.014341,0.676895
88993,0.159366,-0.011473,0.678329
88994,0.159446,-0.011473,0.676895
88995,0.159322,-0.011473,0.676895
88996,0.159646,-0.012907,0.676895
88997,0.159723,-0.012907,0.675461
88998,0.15965,-0.014341,0.678329
88999,0.159959,-0.011473,0.678329
89000,0.159791,-0.014341,0.675461
89001,0.159872,-0.011473,0.676895
89002,0.159997,-0.012907,0.676895
89003,0.16023,-0.017209,0.676895
89004,0.160039,-0.014341,0.678329
89005,0.160179,-0.014341,0.679763
89006,0.160086,-0.014341,0.676895
89007,0.159787,-0.015775,0.678329
89008,0.159944,-0.011473,0.678329
89009,0.160197,-0.011473,0.679763
89010,0.160222,-0.011473,0.679763
89011,0.160198,-0.014341,0.678329
89012,0.160428,-0.012907,0.678329
89013,0.160441,-0.011473,0.676895
89014,0.160378,-0.011473,0.679763
89015,0.160477,-0.012907,0.678329
89016,0.160369,-0.012907,0.681197
89017,0.160369,-0.011473,0.676895
89018,0.160513,-0.011473,0.679763
89019,0.160536,-0.011473,0.676895
89020,0.160511,-0.012907,0.675461
89021,0.160812,-0.011473,0.681197
89022,0.160534,-0.011473,0.676895
89023,0.1605,-0.011473,0.679763
89024,0.160408,-0.011473,0.679763
89025,0.16065,-0.012907,0.678329
89026,0.16072,-0.011473,0.678329
89027,0.160684,-0.011473,0.678329
89028,0.160684,-0.011473,0.678329
89029,0.160264,-0.011473,0.678329
89030,0.160241,-0.012907,0.678329
89031,0.160217,-0.010039,0.679763
89032,0.160261,-0.011473,0.678329
89033,0.16026,-0.012907,0.679763
89034,0.160204,-0.012907,0.678329
89035,0.15987,-0.012907,0.679763
89036,0.159462,-0.011473,0.676895
89037,0.159663,-0.012907,0.679763
89038,0.159724,-0.011473,0.678329
89039,0.159924,-0.011473,0.681197
89040,0.159961,-0.012907,0.676895
89041,0.159844,-0.012907,0.681197
89042,0.159933,-0.011473,0.679763
89043,0.159722,-0.010039,0.679763
89044,0.159341,-0.012907,0.678329
89045,0.15922,-0.012907,0.678329
89046,0.159349,-0.012907,0.679763
89047,0.159282,-0.012907,0.678329
89048,0.159506,-0.011473,0.678329
89049,0.159926,-0.011473,0.678329
89050,0.159887,-0.012907,0.681197
89051,0.159714,-0.011473,0.678329
89052,0.159582,-0.010039,0.681197
89053,0.159559,-0.012907,0.678329
89054,0.159368,-0.014341,0.682632
89055,0.159761,-0.012907,0.679763
89056,0.159569,-0.014341,0.681197
89057,0.159563,-0.014341,0.679763
89058,0.159267,-0.012907,0.679763
89059,0.159348,-0.011473,0.679763
89060,0.1594,-0.011473,0.679763
89061,0.159321,-0.011473,0.681197
89062,0.159072,-0.011473,0.678329
89063,0.158944,-0.011473,0.679763
89064,0.158974,-0.011473,0.679763
89065,0.158934,-0.012907,0.681197
89066,0.159266,-0.014341,0.681197
89067,0.159189,-0.014341,0.678329
89068,0.15891,-0.012907,0.679763
89069,0.158804,-0.012907,0.682632
89070,0.159077,-0.014341,0.678329
89071,0.158986,-0.011473,0.681197
89072,0.159092,-0.012907,0.679763
89073,0.159241,-0.011473,0.681197
89074,0.158978,-0.011473,0.6855
89075,0.158893,-0.012907,0.681197
89076,0.15855,-0.011473,0.681197
89077,0.158514,-0.011473,0.679763
89078,0.158594,-0.011473,0.679763
89079,0.15846,-0.011473,0.679763
89080,0.158658,-0.015775,0.682632
89081,0.158515,-0.011473,0.679763
89082,0.158179,-0.011473,0.681197
89083,0.158111,-0.014341,0.681197
89084,0.158278,-0.012907,0.684066
89085,0.158266,-0.014341,0.684066
89086,0.157943,-0.011473,0.681197
89087,0.15796,-0.012907,0.681197
89088,0.157691,-0.011473,0.681197
89089,0.157106,-0.011473,0.681197
89090,0.157021,-0.012907,0.681197
89091,0.156954,-0.012907,0.681197
89092,0.156839,-0.011473,0.681197
89093,0.156927,-0.012907,0.681197
89094,0.156974,-0.014341,0.679763
89095,0.157022,-0.011473,0.681197
89096,0.156844,-0.011473,0.684066
89097,0.156709,-0.014341,0.684066
89098,0.15671,-0.012907,0.682632
89099,0.156503,-0.012907,0.684066
89100,0.156595,-0.011473,0.682632
89101,0.156966,-0.011473,0.681197
89102,0.156688,-0.011473,0.6855
89103,0.156864,-0.012907,0.682632
89104,0.156929,-0.012907,0.682632
89105,0.156768,-0.011473,0.681197
89106,0.156799,-0.012907,0.682632
89107,0.156808,-0.012907,0.681197
89108,0.157242,-0.011473,0.682632
89109,0.157304,-0.011473,0.682632
89110,0.156959,-0.011473,0.684066
89111,0.156854,-0.014341,0.682632
89112,0.15672,-0.012907,0.682632
89113,0.156997,-0.014341,0.684066
89114,0.157618,-0.011473,0.6855
89115,0.159983,-0.015775,0.6855
89116,0.157882,-0.012907,0.682632
89117,0.157983,-0.014341,0.682632
89118,0.157956,-0.011473,0.6855
89119,0.158144,-0.012907,0.6855
89120,0.157959,-0.010039,0.684066
89121,0.157863,-0.012907,0.6855
89122,0.157852,-0.012907,0.6855
89123,0.158213,-0.012907,0.684066
89124,0.157866,-0.011473,0.684066
89125,0.158133,-0.011473,0.6855
89126,0.158021,-0.011473,0.686934
89127,0.158084,-0.011473,0.682632
89128,0.158123,-0.010039,0.688368
89129,0.158056,-0.011473,0.684066
89130,0.159208,-0.010039,0.6855
89131,0.159837,-0.010039,0.684066
89132,0.159339,-0.015775,0.684066
89133,0.161304,-0.011473,0.684066
89134,0.163068,-0.014341,0.6855
89135,0.160322,-0.010039,0.684066
89136,0.160381,-0.011473,0.6855
